index,rdate,rid,hid,venue,track,going,course,class,distance,rfinishm,rm1,rm2,rm3,rm4,rm5,rm6,horsenum,jname,tname,exweight,bardraw,gear,rating,ratechg,horseweight,horseweightchg,besttime,age,priority,lastsix,rank,runpos,p1,p2,p3,p4,p5,p6,m1,m2,m3,m4,m5,m6,finishm,d1,d2,d3,d4,d5,d6,datediff,pricemoney,windist,win_t5,win,place_t5,place,ind_win,ind_pla
110474,2019-11-06,8,7,HV,TURF,GOOD,B,Class 3,1000,5696,1265,2150,2281,0,0,0,C274,K H Chan,J Moore,124,7,CP/TT,68,0,1040,-20,0.57.38,4,1,3/11/11/6/11,11,10-9-11,10,9,11,0,0,0,1309,2174,2314,0,0,0,5797,2.75,4.25,6.25,0,0,0,28,"HK$ 1,450,000",6-1/4,13.0,13.0,3.6,3.0,0,0
110475,2019-11-06,8,8,HV,TURF,GOOD,B,Class 3,1000,5696,1265,2150,2281,0,0,0,B343,M Chadwick,P F Yiu,124,5,B,68,+6,1186,+33,0.56.39,5,1,1/6/1/3/7/11,1,1-2-1,1,2,1,0,0,0,1265,2158,2273,0,0,0,5696,N,0.5,2.75,0,0,0,42,"HK$ 1,450,000",2-3/4,4.0,4.2,1.5,1.6,1,1
110476,2019-11-06,8,9,HV,TURF,GOOD,B,Class 3,1000,5696,1265,2150,2281,0,0,0,A254,R Bayliss,C Fownes,122,12,V/XB,66,0,1136,+1,0.57.12,6,1,10/2/8/4/3/5,3,12-12-3,12,12,3,0,0,0,1337,2182,2227,0,0,0,5746,4.5,6.5,3,0,0,0,46,"HK$ 1,450,000",3,27.0,31.0,7.9,7.6,0,1
110477,2019-11-06,8,10,HV,TURF,GOOD,B,Class 3,1000,5696,1265,2150,2281,0,0,0,C275,K C Leung,K H Ting,120,10,H/P,64,-2,1010,-4,,4,*1,10/4/7/10/12,2,9-10-2,9,10,2,0,0,0,1301,2194,2247,0,0,0,5742,2.25,5,2.75,0,0,0,21,"HK$ 1,450,000",2-3/4,39.0,56.0,9.3,13.0,0,1
110478,2019-11-06,8,11,HV,TURF,GOOD,B,Class 3,1000,5696,1265,2150,2281,0,0,0,C293,H N Wong,K W Lui,119,8,TT,63,-2,1215,-14,0.58.99,4,+1,9/10/11/11,12,11-11-12,11,11,12,0,0,0,1329,2174,2304,0,0,0,5807,4,5.5,7,0,0,0,14,"HK$ 1,450,000",7,65.0,99.0,13.0,25.0,0,0
110479,2019-11-06,8,12,HV,TURF,GOOD,B,Class 3,1000,5696,1265,2150,2281,0,0,0,C324,L Hewitson,D E Ferraris,118,3,,62,-2,1310,-11,,4,1,11/11/7/12/8,9,5-5-9,5,5,9,0,0,0,1281,2178,2324,0,0,0,5783,1,2.75,5.5,0,0,0,17,"HK$ 1,450,000",5-1/2,40.0,36.0,8.1,8.6,0,0
110480,2019-11-06,9,1,HV,TURF,GOOD,B,Class 3,1200,6982,2367,2292,2323,0,0,0,C399,K Teetan,A T Millard,133,1,,79,0,1018,+1,1.10.31,4,+1,3/12,2,4-3-2,4,3,2,0,0,0,2391,2292,2300,0,0,0,6983,1.5,1.5,NOSE,0,0,0,28,"HK$ 1,450,000",NOSE,9.2,11.0,2.8,3.0,0,1
110481,2019-11-06,9,2,HV,TURF,GOOD,B,Class 3,1200,6982,2367,2292,2323,0,0,0,T273,G van Niekerk,D E Ferraris,130,10,,76,-2,1223,+10,1.09.74,8,*1,9/7/8/6/3/10,11,11-9-11,11,9,11,0,0,0,2439,2288,2341,0,0,0,7068,4.5,4.25,5.25,0,0,0,42,"HK$ 1,450,000",5-1/4,26.0,30.0,5.3,6.5,0,0
110482,2019-11-06,9,3,HV,TURF,GOOD,B,Class 3,1200,6982,2367,2292,2323,0,0,0,V142,M Chadwick,T P Yung,130,2,,76,-2,1187,-1,1.09.73,7,*1,9/4/5/2/9/13,4,1-1-4,1,1,4,0,0,0,2367,2292,2330,0,0,0,6989,N,0.75,0.5,0,0,0,25,"HK$ 1,450,000",1/2,7.4,5.1,3.3,2.1,0,0
110483,2019-11-06,9,4,HV,TURF,GOOD,B,Class 3,1200,6982,2367,2292,2323,0,0,0,C231,C Y Ho,K H Ting,127,5,,73,+5,1114,+12,1.10.08,5,+1,1/4/3/2/4/5,3,3-5-3,3,5,3,0,0,0,2383,2308,2296,0,0,0,6986,1,2,N,0,0,0,28,"HK$ 1,450,000",N,7.9,7.0,2.1,2.1,0,1
110484,2019-11-06,9,5,HV,TURF,GOOD,B,Class 3,1200,6982,2367,2292,2323,0,0,0,T262,K C Leung,W Y So,126,4,B/H,72,-2,1107,+17,1.10.32,8,*1,11/10/14/11/10/5,9,10-11-9,10,11,9,0,0,0,2439,2292,2309,0,0,0,7040,4.5,4.5,3.75,0,0,0,168,"HK$ 1,450,000",3-3/4,18.0,21.0,4.1,5.6,0,0
110485,2019-11-06,9,6,HV,TURF,GOOD,B,Class 3,1200,6982,2367,2292,2323,0,0,0,C205,N Callan,J Moore,125,7,CP/TT,71,+2,1130,+3,1.09.72,3,+1,2/9/4/5/2/11,8,6-7-8,6,7,8,0,0,0,2403,2300,2334,0,0,0,7037,2.25,2.75,3.5,0,0,0,14,"HK$ 1,450,000",3-1/2,6.4,7.0,2.5,2.5,0,0
110486,2019-11-06,9,7,HV,TURF,GOOD,B,Class 3,1200,6982,2367,2292,2323,0,0,0,C480,B Shinn,C S Shum,124,6,TT,70,0,1216,+10,,4,*1,8,5,2-2-5,2,2,5,0,0,0,2371,2300,2321,0,0,0,6992,N,0.75,0.5,0,0,0,36,"HK$ 1,450,000",1/2,35.0,13.0,8.6,4.2,0,0
110487,2019-11-06,9,8,HV,TURF,GOOD,B,Class 3,1200,6982,2367,2292,2323,0,0,0,A317,A Badel,K L Man,123,3,TT,69,0,1037,-2,1.09.76,5,+1,3/2/5/2/5/2,6,7-8-6,7,8,6,0,0,0,2415,2288,2292,0,0,0,6994,3,2.75,0.75,0,0,0,21,"HK$ 1,450,000",3/4,9.1,11.0,2.7,3.1,0,0
110488,2019-11-06,9,9,HV,TURF,GOOD,B,Class 3,1200,6982,2367,2292,2323,0,0,0,B371,Z Purton,R Gibson,122,12,B,68,+1,1105,+14,1.09.95,4,+1,2/5/7/4/1/3,7,12-12-7,12,12,7,0,0,0,2455,2296,2259,0,0,0,7010,5.5,5.75,1.75,0,0,0,28,"HK$ 1,450,000",1-3/4,14.0,11.0,2.9,3.4,0,0
110489,2019-11-06,9,10,HV,TURF,GOOD,B,Class 3,1200,6982,2367,2292,2323,0,0,0,A337,H N Wong,K W Lui,122,8,,68,-2,1169,+9,1.09.57,6,*1,10/10/4/9/9/12,12,8-6-12,8,6,12,0,0,0,2419,2280,2369,0,0,0,7068,3.25,2.5,5.25,0,0,0,28,"HK$ 1,450,000",5-1/4,56.0,89.0,9.5,15.0,0,0
110490,2019-11-06,9,11,HV,TURF,GOOD,B,Class 3,1200,6982,2367,2292,2323,0,0,0,C180,J Moreira,C Fownes,119,11,SR/TT,65,+2,1140,-2,1.09.67,4,+1,2/2/2/1,1,5-4-1,5,4,1,0,0,0,2391,2292,2299,0,0,0,6982,1.5,1.5,NOSE,0,0,0,21,"HK$ 1,450,000",NOSE,2.9,3.4,1.5,1.5,1,1
110491,2019-11-06,9,12,HV,TURF,GOOD,B,Class 3,1200,6982,2367,2292,2323,0,0,0,C284,L Hewitson,D J Whyte,116,9,XB,62,-2,1066,-12,1.11.20,4,+*1,8/12/5/7/8/5,10,9-10-10,9,10,10,0,0,0,2435,2292,2325,0,0,0,7052,4.25,4.25,4.25,0,0,0,17,"HK$ 1,450,000",4-1/4,41.0,58.0,8.2,11.0,0,0
110492,2019-11-09,1,1,ST,TURF,GOOD,A,Class 4,1200,6886,2373,2290,2223,0,0,0,C413,H W Lai,L Ho,129,7,H-,57,0,1059,-4,1.09.77,3,+1,10,9,12-12-9,12,12,9,0,0,0,2457,2286,2301,0,0,0,7044,5.25,5,10,0,0,0,20,"HK$ 967,000",10,26.0,23.0,7.0,5.1,0,0
110493,2019-11-09,1,2,ST,TURF,GOOD,A,Class 4,1200,6886,2373,2290,2223,0,0,0,C529,G van Niekerk,D J Whyte,129,10,,57,,1071,,,3,1,,14,14-14-14,14,14,14,0,0,0,2489,2302,2301,0,0,0,7092,7.25,8,13,0,0,0,,"HK$ 967,000",13,31.0,50.0,7.3,13.0,0,0
110494,2019-11-09,1,3,ST,TURF,GOOD,A,Class 4,1200,6886,2373,2290,2223,0,0,0,C047,L Hewitson,Y S Tsui,129,5,,57,0,1081,-41,,3,*1,9/12,11,11-13-11,11,13,11,0,0,0,2449,2298,2312,0,0,0,7059,4.75,5.25,10.75,0,0,0,28,"HK$ 967,000",10-3/4,94.0,99.0,16.0,26.0,0,0
110495,2019-11-09,1,4,ST,TURF,GOOD,A,Class 4,1200,6886,2373,2290,2223,0,0,0,C423,K C Leung,T P Yung,125,3,CP1,53,-2,1098,+1,1.09.51,3,1,11/5/6,4,5-5-4,5,5,4,0,0,0,2405,2298,2277,0,0,0,6980,2,2.5,6,0,0,0,20,"HK$ 967,000",6,6.5,5.0,1.9,1.5,0,0
110496,2019-11-09,1,5,ST,TURF,GOOD,A,Class 4,1200,6886,2373,2290,2223,0,0,0,D073,C Y Ho,P F Yiu,124,14,,52,,1206,,,3,1,,12,9-10-12,9,10,12,0,0,0,2437,2302,2330,0,0,0,7069,4,4.75,11.5,0,0,0,,"HK$ 967,000",11-1/2,22.0,18.0,5.4,4.9,0,0
110497,2019-11-09,1,6,ST,TURF,GOOD,A,Class 4,1200,6886,2373,2290,2223,0,0,0,C454,M L Yeung,C H Yip,124,12,XB1,52,0,1162,+13,1.09.89,3,+1,6,3,2-2-3,2,2,3,0,0,0,2385,2298,2287,0,0,0,6969,0.75,1.25,5.25,0,0,0,39,"HK$ 967,000",5-1/4,9.0,10.0,2.8,3.1,0,1
110498,2019-11-09,1,7,ST,TURF,GOOD,A,Class 4,1200,6886,2373,2290,2223,0,0,0,C437,A Badel,K L Man,124,9,,52,,1072,,,3,+1,,5,13-11-5,13,11,5,0,0,0,2469,2274,2249,0,0,0,6992,6,5,6.75,0,0,0,,"HK$ 967,000",6-3/4,31.0,41.0,9.2,12.0,0,0
110499,2019-11-09,1,8,ST,TURF,GOOD,A,Class 4,1200,6886,2373,2290,2223,0,0,0,C501,B Shinn,D J Hall,124,1,,52,,1107,,,3,+1,,8,7-7-8,7,7,8,0,0,0,2417,2302,2297,0,0,0,7016,2.75,3.5,8.25,0,0,0,,"HK$ 967,000",8-1/4,43.0,60.0,9.7,13.0,0,0
110500,2019-11-09,1,9,ST,TURF,GOOD,A,Class 4,1200,6886,2373,2290,2223,0,0,0,D083,J Moreira,C S Shum,124,11,H1/TT1,52,,1111,,,3,1,,1,1-1-1,1,1,1,0,0,0,2373,2290,2223,0,0,0,6886,0.75,1.25,5.25,0,0,0,,"HK$ 967,000",5-1/4,4.4,4.5,2.0,1.5,1,1
110501,2019-11-09,1,10,ST,TURF,GOOD,A,Class 4,1200,6886,2373,2290,2223,0,0,0,D088,U Rispoli,C Fownes,124,6,,52,,1126,,,3,+1,,2,10-9-2,10,9,2,0,0,0,2441,2290,2237,0,0,0,6968,4.25,4.25,5.25,0,0,0,,"HK$ 967,000",5-1/4,11.0,14.0,3.1,3.9,0,1
110502,2019-11-09,1,11,ST,TURF,GOOD,A,Class 4,1200,6886,2373,2290,2223,0,0,0,D048,N Callan,C S Shum,124,2,,52,,1180,,,3,2,,6,3-3-6,3,3,6,0,0,0,2389,2294,2317,0,0,0,7000,1,1.25,7.25,0,0,0,,"HK$ 967,000",7-1/4,26.0,14.0,6.0,4.6,0,0
110503,2019-11-09,1,12,ST,TURF,GOOD,A,Class 4,1200,6886,2373,2290,2223,0,0,0,D031,K Teetan,J Size,124,13,,52,,1156,,,3,1,,13,4-4-13,4,4,13,0,0,0,2393,2302,2377,0,0,0,7072,1.25,2,11.75,0,0,0,,"HK$ 967,000",11-3/4,19.0,16.0,6.6,5.0,0,0
110504,2019-11-09,1,13,ST,TURF,GOOD,A,Class 4,1200,6886,2373,2290,2223,0,0,0,C311,Z Purton,P O'Sullivan,123,4,B,51,-2,1113,+1,1.09.50,3,1,7/2/3/2,7,8-8-7,8,8,7,0,0,0,2429,2298,2284,0,0,0,7011,3.5,4,7.75,0,0,0,20,"HK$ 967,000",7-3/4,2.8,3.1,1.2,1.6,0,0
110505,2019-11-09,1,14,ST,TURF,GOOD,A,Class 4,1200,6886,2373,2290,2223,0,0,0,C154,H N Wong,C W Chang,118,8,H/XB,46,-4,1062,0,1.10.92,3,1,12/13/9/4/7/4,10,6-6-10,6,6,10,0,0,0,2413,2306,2330,0,0,0,7049,2.5,3.5,10.25,0,0,0,20,"HK$ 967,000",10-1/4,89.0,99.0,15.0,28.0,0,0
110506,2019-11-09,2,1,ST,TURF,GOOD TO FIRM,A,Class 5,1800,10796,1367,2178,2460,2431,2360,0,V369,K H Chan,D J Whyte,133,5,B,40,+1,1083,+1,1.48.33,6,1,2/2/4/12/10/6,6,5-5-5-5-6,5,5,5,5,6,0,1399,2226,2436,2415,2371,0,10847,2,5,3.5,2.5,3.25,0,28,"HK$ 725,000",3-1/4,3.9,4.5,1.9,1.8,0,0
110507,2019-11-09,2,2,ST,TURF,GOOD TO FIRM,A,Class 5,1800,10796,1367,2178,2460,2431,2360,0,C091,K C Leung,P O'Sullivan,132,3,B,39,-4,1107,+6,1.48.88,4,2,6/11/11/10/12,7,11-10-10-10-7,11,10,10,10,7,0,1487,2250,2388,2391,2337,0,10853,7.5,12,7.5,5,3.5,0,129,"HK$ 725,000",3-1/2,30.0,34.0,8.7,7.1,0,0
110508,2019-11-09,2,3,ST,TURF,GOOD TO FIRM,A,Class 5,1800,10796,1367,2178,2460,2431,2360,0,A284,B Shinn,T P Yung,131,2,CP,38,-2,1079,-3,1.47.51,6,1,8/6/12/12/7/7,10,10-11-12-13-10,10,11,12,13,10,0,1467,2282,2388,2399,2367,0,10903,6.25,12.75,8.25,6.25,6.75,0,34,"HK$ 725,000",6-3/4,14.0,13.0,4.8,3.6,0,0
110509,2019-11-09,2,4,ST,TURF,GOOD TO FIRM,A,Class 5,1800,10796,1367,2178,2460,2431,2360,0,A249,G van Niekerk,C W Chang,130,9,B,37,-1,998,-21,,5,1,6/11/7/10/2/3,3,9-9-9-9-3,9,9,9,9,3,0,1467,2246,2400,2395,2305,0,10813,6.25,10.5,6.75,4.5,1,0,17,"HK$ 725,000",1,15.0,20.0,4.0,5.6,0,1
110510,2019-11-09,2,5,ST,TURF,GOOD TO FIRM,A,Class 5,1800,10796,1367,2178,2460,2431,2360,0,C035,Z Purton,W Y So,129,8,PC/TT,36,-1,1168,+2,1.48.45,5,1,6/5/3/2/8/8,2,4-4-4-4-2,4,4,4,4,2,0,1399,2218,2440,2407,2343,0,10807,2,4.5,3.25,1.75,0.5,0,13,"HK$ 725,000",1/2,6.5,4.3,2.3,1.6,0,1
110511,2019-11-09,2,6,ST,TURF,GOOD TO FIRM,A,Class 5,1800,10796,1367,2178,2460,2431,2360,0,A405,K Teetan,P O'Sullivan,128,10,B1,35,-2,1170,+3,,5,1,4/11/2/4/4/8,5,1-2-3-1-5,1,2,3,1,5,0,1367,2190,2472,2407,2394,0,10830,0.5,0.75,1.5,N,2.25,0,28,"HK$ 725,000",2-1/4,9.6,5.0,1.5,2.0,0,0
110512,2019-11-09,2,7,ST,TURF,GOOD TO FIRM,A,Class 5,1800,10796,1367,2178,2460,2431,2360,0,C251,A Sanna,C Fownes,128,1,V1,35,-2,1164,+10,1.48.37,4,1,7/4/3/3/9/5,9,7-7-7-8-9,7,7,7,8,9,0,1423,2234,2428,2407,2365,0,10857,3.5,7,5,3.5,3.75,0,10,"HK$ 725,000",3-3/4,9.3,13.0,2.7,3.3,0,0
110513,2019-11-09,2,8,ST,TURF,GOOD TO FIRM,A,Class 5,1800,10796,1367,2178,2460,2431,2360,0,V140,R Bayliss,K L Man,125,11,CP/TT,32,-3,1190,-11,,7,2,9/8/5/14/11/12,14,2-3-2-2-14,2,3,2,2,14,0,1375,2194,2456,2415,2503,0,10943,0.5,1.5,1.25,N,9.25,0,28,"HK$ 725,000",9-1/4,35.0,59.0,9.8,18.0,0,0
110514,2019-11-09,2,9,ST,TURF,GOOD TO FIRM,A,Class 5,1800,10796,1367,2178,2460,2431,2360,0,C174,U Rispoli,C H Yip,125,6,B/XB1/TT,32,-3,1182,-7,,4,1,12/7/14/8/9/10,1,6-6-6-6-1,6,6,6,6,1,0,1419,2226,2436,2399,2316,0,10796,3.25,6.25,4.75,2.75,0.5,0,13,"HK$ 725,000",1/2,51.0,63.0,12.0,15.0,1,1
110515,2019-11-09,2,10,ST,TURF,GOOD TO FIRM,A,Class 5,1800,10796,1367,2178,2460,2431,2360,0,B395,L Hewitson,D J Hall,123,14,,30,-2,1054,+12,1.49.24,4,+1,7/9/12/5/13/8,8,12-12-13-12-8,12,12,13,12,8,0,1499,2270,2380,2383,2321,0,10853,8.25,14,9,6,3.5,0,17,"HK$ 725,000",3-1/2,25.0,20.0,7.7,5.2,0,0
110516,2019-11-09,2,11,ST,TURF,GOOD TO FIRM,A,Class 5,1800,10796,1367,2178,2460,2431,2360,0,V406,J Moreira,L Ho,120,7,V,27,0,1053,+4,1.48.16,6,1,4/3/6/4/4/9,4,8-8-8-7-4,8,8,8,7,4,0,1451,2226,2428,2387,2325,0,10817,5.25,8.25,6.25,3.5,1.25,0,34,"HK$ 725,000",1-1/4,5.2,8.4,2.6,3.0,0,0
110517,2019-11-09,2,12,ST,TURF,GOOD TO FIRM,A,Class 5,1800,10796,1367,2178,2460,2431,2360,0,B292,A Badel,D E Ferraris,120,4,B,27,+8,1209,-8,1.48.29,5,1,1/6/6/7/9/10,11,13-13-14-14-11,13,13,14,14,11,0,1515,2266,2380,2415,2331,0,10907,9.25,14.75,9.75,8.75,7,0,10,"HK$ 725,000",7,8.7,8.4,3.4,2.6,0,0
110518,2019-11-09,2,13,ST,TURF,GOOD TO FIRM,A,Class 5,1800,10796,1367,2178,2460,2431,2360,0,B007,M F Poon,K L Man,116,12,B2,23,-2,1033,-6,,5,+*1,9/7/13/8/11/13,13,3-1-1-3-13,3,1,1,3,13,0,1383,2162,2460,2447,2487,0,10939,1,0.75,1.25,1,9,0,34,"HK$ 725,000",9,83.0,99.0,22.0,33.0,0,0
110519,2019-11-09,2,14,ST,TURF,GOOD TO FIRM,A,Class 5,1800,10796,1367,2178,2460,2431,2360,0,B242,H W Lai,K W Lui,113,13,B/H/XB/TT,16,-2,1035,+5,,4,+1,8/9/8/10/11/9,12,14-14-11-11-12,14,14,11,11,12,0,1527,2266,2344,2387,2393,0,10917,10,15.5,8.25,5.5,7.5,0,17,"HK$ 725,000",7-1/2,50.0,85.0,13.0,23.0,0,0
110520,2019-11-09,3,1,ST,TURF,GOOD TO FIRM,A,Class 4,1400,8150,1363,2130,2338,2319,0,0,B164,G van Niekerk,D J Whyte,133,5,B,60,0,1148,0,1.21.60,5,+1,7/2/3/4/7/10,2,4-3-3-2,4,3,3,2,0,0,1371,2150,2326,2310,0,0,8157,0.5,1.75,1,N,0,0,20,"HK$ 967,000",N,6.5,4.8,2.2,2.0,0,1
110521,2019-11-09,3,2,ST,TURF,GOOD TO FIRM,A,Class 4,1400,8150,1363,2130,2338,2319,0,0,C203,A Badel,R Gibson,132,13,B/TT1,59,-2,1122,-10,1.21.77,4,+1,13/11/8/6/6/13,1,5-5-5-1,5,5,5,1,0,0,1379,2178,2306,2287,0,0,8150,1,4,2,N,0,0,34,"HK$ 967,000",N,18.0,27.0,5.0,7.6,1,1
110522,2019-11-09,3,3,ST,TURF,GOOD TO FIRM,A,Class 4,1400,8150,1363,2130,2338,2319,0,0,C419,M F Poon,C H Yip,128,11,TT1,55,-2,1103,0,1.23.08,3,+1,10/11,14,6-7-10-14,6,7,10,14,0,0,1391,2178,2334,2422,0,0,8325,1.75,4.75,4.5,11,0,0,28,"HK$ 967,000",11,35.0,58.0,8.9,15.0,0,0
110523,2019-11-09,3,4,ST,TURF,GOOD TO FIRM,A,Class 4,1400,8150,1363,2130,2338,2319,0,0,C036,A Sanna,P F Yiu,127,3,B,54,-1,1237,-2,,4,+1,9/7/7/7/1/4,10,2-2-2-10,2,2,2,10,0,0,1367,2142,2334,2403,0,0,8246,N,1,0.75,6,0,0,28,"HK$ 967,000",6,25.0,29.0,7.7,6.9,0,0
110524,2019-11-09,3,5,ST,TURF,GOOD TO FIRM,A,Class 4,1400,8150,1363,2130,2338,2319,0,0,B421,K Teetan,F C Lor,126,4,B/SR,53,-2,1222,+2,1.21.69,4,+1,13/9/3/8/8/9,4,8-6-6-4,8,6,6,4,0,0,1395,2166,2302,2326,0,0,8189,2,4.25,2,2.5,0,0,20,"HK$ 967,000",2-1/2,12.0,13.0,3.6,3.8,0,0
110525,2019-11-09,3,6,ST,TURF,GOOD TO FIRM,A,Class 4,1400,8150,1363,2130,2338,2319,0,0,C472,R Bayliss,J Size,125,12,TT1,52,0,1014,-13,,3,+1,3,6,1-4-4-6,1,4,4,6,0,0,1363,2170,2322,2378,0,0,8233,N,2.5,1.5,5.25,0,0,20,"HK$ 967,000",5-1/4,6.3,5.6,2.5,2.2,0,0
110526,2019-11-09,3,7,ST,TURF,GOOD TO FIRM,A,Class 4,1400,8150,1363,2130,2338,2319,0,0,C414,M L Yeung,A S Cruz,123,14,CP-/B1/TT,50,-2,1115,+2,1.23.40,4,+1,11/12,11,14-12-13-11,14,12,13,11,0,0,1439,2174,2306,2354,0,0,8273,4.75,7.5,5.5,7.75,0,0,34,"HK$ 967,000",7-3/4,81.0,99.0,20.0,30.0,0,0
110527,2019-11-09,3,8,ST,TURF,GOOD TO FIRM,A,Class 4,1400,8150,1363,2130,2338,2319,0,0,B225,U Rispoli,C W Chang,121,7,,48,+3,1024,0,1.21.13,5,+1,2/7/5/7/6/12,5,7-8-8-5,7,8,8,5,0,0,1391,2186,2302,2315,0,0,8194,1.75,5.25,3,2.75,0,0,28,"HK$ 967,000",2-3/4,4.9,6.5,2.0,2.0,0,0
110528,2019-11-09,3,9,ST,TURF,GOOD TO FIRM,A,Class 4,1400,8150,1363,2130,2338,2319,0,0,C155,H N Wong,C Fownes,121,6,P,48,-2,1004,+15,1.22.37,4,*1,8/10/13/12,9,11-11-11-9,11,11,11,9,0,0,1415,2186,2302,2341,0,0,8244,3.25,6.75,4.5,5.75,0,0,39,"HK$ 967,000",5-3/4,45.0,80.0,9.2,15.0,0,0
110529,2019-11-09,3,10,ST,TURF,GOOD TO FIRM,A,Class 4,1400,8150,1363,2130,2338,2319,0,0,B267,K H Chan,C S Shum,120,2,H/TT,47,-2,1100,-1,1.21.85,4,+1,10/14/12/3/5/7,8,3-1-1-8,3,1,1,8,0,0,1367,2126,2338,2412,0,0,8243,N,1,0.75,5.75,0,0,24,"HK$ 967,000",5-3/4,16.0,12.0,4.2,3.6,0,0
110530,2019-11-09,3,11,ST,TURF,GOOD TO FIRM,A,Class 4,1400,8150,1363,2130,2338,2319,0,0,C312,K C Leung,W Y So,119,10,H1/TT,46,-1,1242,-16,,4,+1,4/6/6/14/10,13,12-14-14-13,12,14,14,13,0,0,1427,2190,2318,2359,0,0,8294,4,7.75,6.5,9,0,0,13,"HK$ 967,000",9,10.0,14.0,2.9,3.7,0,0
110531,2019-11-09,3,12,ST,TURF,GOOD TO FIRM,A,Class 4,1400,8150,1363,2130,2338,2319,0,0,B115,Z Purton,T P Yung,120,9,H-/V/XB,46,-2,1170,+19,1.22.23,5,+1,11/9/10/10/5/1,12,13-13-12-12,13,13,12,12,0,0,1431,2186,2294,2373,0,0,8284,4.25,7.75,5,8.25,0,0,34,"HK$ 967,000",8-1/4,14.0,15.0,4.4,4.6,0,0
110532,2019-11-09,3,13,ST,TURF,GOOD TO FIRM,A,Class 4,1400,8150,1363,2130,2338,2319,0,0,C046,L Hewitson,P O'Sullivan,117,1,,43,-2,1062,-3,1.22.84,4,+1,8/9/12/12/9/8,7,9-9-7-7,9,9,7,7,0,0,1403,2182,2294,2355,0,0,8234,2.5,5.75,3,5.25,0,0,34,"HK$ 967,000",5-1/4,46.0,42.0,9.4,12.0,0,0
110533,2019-11-09,3,14,ST,TURF,GOOD TO FIRM,A,Class 4,1400,8150,1363,2130,2338,2319,0,0,C137,J Moreira,Y S Tsui,116,8,,43,0,1079,+5,1.21.56,5,+1,3/5/8/3/4/7,3,10-10-9-3,10,10,9,3,0,0,1411,2182,2294,2275,0,0,8162,3,6.25,3.5,0.75,0,0,20,"HK$ 967,000",3/4,4.6,3.9,1.9,1.5,0,1
110534,2019-11-09,4,1,ST,ALL WEATHER TRACK,GOOD,,Class 4,1650,9974,2805,2312,2446,2411,0,0,V279,G van Niekerk,Y S Tsui,133,13,B,60,0,1172,-7,1.38.08,7,1,11/8/6/6/7/3,12,1-1-1-12,1,1,1,12,0,0,2805,2312,2446,2600,0,0,10163,0.75,1.25,N,11.75,0,0,24,"HK$ 967,000",11-3/4,20.0,19.0,5.0,5.4,0,0
110535,2019-11-09,4,2,ST,ALL WEATHER TRACK,GOOD,,Class 4,1650,9974,2805,2312,2446,2411,0,0,B376,J Moreira,J Moore,131,2,PC-/CP2,58,-1,1180,+6,1.40.34,5,+1,5/6/3/3/3/2,6,6-6-7-6,6,6,7,6,0,0,2885,2292,2422,2485,0,0,10084,5,3.75,2.25,6.75,0,0,34,"HK$ 967,000",6-3/4,6.8,7.5,2.5,2.4,0,0
110536,2019-11-09,4,3,ST,ALL WEATHER TRACK,GOOD,,Class 4,1650,9974,2805,2312,2446,2411,0,0,B353,Z Purton,C Fownes,129,3,V,56,0,1080,-10,1.39.28,5,+1,5/2/2/2/2/3,1,7-7-6-1,7,7,6,1,0,0,2917,2268,2410,2379,0,0,9974,7,4.25,2,0.75,0,0,13,"HK$ 967,000",3/4,2.8,2.8,1.1,1.3,1,1
110537,2019-11-09,4,4,ST,ALL WEATHER TRACK,GOOD,,Class 4,1650,9974,2805,2312,2446,2411,0,0,S131,K Teetan,F C Lor,127,5,PC/TT,54,-2,1166,-6,1.39.00,9,1,8/4/5/9/6/8,5,11-10-9-5,11,10,9,5,0,0,2957,2276,2394,2424,0,0,10051,9.5,7.25,4,4.75,0,0,13,"HK$ 967,000",4-3/4,16.0,18.0,4.2,4.7,0,0
110538,2019-11-09,4,5,ST,ALL WEATHER TRACK,GOOD,,Class 4,1650,9974,2805,2312,2446,2411,0,0,C106,A Badel,R Gibson,123,11,TT,50,0,1144,+11,,4,+1,4/7/3/6/10,10,5-5-3-10,5,5,3,10,0,0,2881,2276,2418,2536,0,0,10111,4.75,2.5,0.75,8.5,0,0,20,"HK$ 967,000",8-1/2,11.0,19.0,3.9,6.2,0,0
110539,2019-11-09,4,6,ST,ALL WEATHER TRACK,GOOD,,Class 4,1650,9974,2805,2312,2446,2411,0,0,C355,R Bayliss,D J Hall,123,1,B,50,-2,1063,-12,,5,1,8/10,14,9-9-10-14,9,9,10,14,0,0,2921,2288,2426,2591,0,0,10226,7.25,5.75,4.5,15.75,0,0,10,"HK$ 967,000",15-3/4,99.0,99.0,22.0,29.0,0,0
110540,2019-11-09,4,7,ST,ALL WEATHER TRACK,GOOD,,Class 4,1650,9974,2805,2312,2446,2411,0,0,B363,K H Chan,A S Cruz,122,8,TT,49,0,1116,-4,,4,1,9/2/1/5/9/8,3,2-3-4-3,2,3,4,3,0,0,2817,2324,2434,2432,0,0,10007,0.75,1.5,0.75,2,0,0,20,"HK$ 967,000",2,8.4,6.7,3.5,2.1,0,1
