index,rdate,rid,hid,class,distance,jname,tname,exweight,bardraw,rating,horseweight,rank,finishm,win_t5,place_t5,ind_win,ind_pla,velocity,straight,width,humidity
110531,2019-10-20,5,3,51.20929941722318,1600,8.703008637464448,7.628517626575055,131.0,4.0,57.0,1172.0,1,9438.0,5.2,2.1,1,1,1695.27442254715,430,30.5,2.75
110532,2019-10-20,5,4,51.20929941722318,1600,8.478244441277663,6.327936783729195,129.0,8.0,55.0,1220.0,13,9578.0,14.0,4.2,0,0,1670.4948841094174,430,30.5,2.75
110533,2019-10-20,5,5,51.20929941722318,1600,7.259116128097101,8.724207360800564,126.0,6.0,52.0,1165.0,10,9538.0,36.0,8.0,0,0,1677.5005242189138,430,30.5,2.75
110534,2019-10-20,5,6,51.20929941722318,1600,7.384610383176974,8.454466361507933,124.0,11.0,50.0,1040.0,2,9442.0,5.1,1.8,0,1,1694.5562380851516,430,30.5,2.75
110535,2019-10-20,5,7,51.20929941722318,1600,8.035602692918582,8.740016691519521,123.0,14.0,49.0,1120.0,9,9514.0,10.0,3.0,0,0,1681.7321841496741,430,30.5,2.75
110536,2019-10-20,5,8,51.20929941722318,1600,6.091309882077698,8.262300941787448,121.0,7.0,47.0,1171.0,11,9540.0,60.0,13.0,0,0,1677.1488469601677,430,30.5,2.75
110537,2019-10-20,5,9,51.20929941722318,1600,8.331827004436057,4.77912349311153,119.0,2.0,45.0,1114.0,14,9622.0,99.0,32.0,0,0,1662.8559551028893,430,30.5,2.75
110538,2019-10-20,5,10,51.20929941722318,1600,0.0,8.507142855562735,120.0,5.0,45.0,1008.0,3,9444.0,6.7,2.3,0,1,1694.1973739940704,430,30.5,2.75
110539,2019-10-20,5,11,51.20929941722318,1600,7.239214973779806,8.744647438317532,119.0,1.0,45.0,1104.0,7,9493.0,25.0,5.8,0,0,1685.4524386389971,430,30.5,2.75
110540,2019-10-20,5,12,51.20929941722318,1600,5.111987788356544,8.417372856134026,117.0,12.0,43.0,1050.0,5,9464.0,9.9,3.4,0,0,1690.61707523246,430,30.5,2.75
110541,2019-10-20,5,13,51.20929941722318,1600,6.63200177739563,8.744647438317532,117.0,10.0,43.0,1200.0,8,9511.0,30.0,8.0,0,0,1682.2626432551783,430,30.5,2.75
110542,2019-10-20,5,14,51.20929941722318,1600,8.046869510959576,8.606302366488013,115.0,13.0,40.0,1080.0,4,9447.0,5.3,2.2,0,0,1693.6593627606649,430,30.5,2.75
110543,2019-10-20,6,1,51.20929941722318,1400,8.703008637464448,0.0,133.0,5.0,60.0,1148.0,7,8219.0,2.6,1.5,0,0,1703.3702396885267,430,30.5,2.75
110544,2019-10-20,6,2,51.20929941722318,1400,7.9865049385539955,8.262300941787448,122.0,1.0,49.0,1231.0,10,8241.0,72.0,17.0,0,0,1698.8229583788375,430,30.5,2.75
110545,2019-10-20,6,3,51.20929941722318,1400,0.0,8.740016691519521,131.0,12.0,58.0,1124.0,2,8181.0,13.0,2.8,0,1,1711.2822393350446,430,30.5,2.75
110546,2019-10-20,6,4,51.20929941722318,1400,1.6094379124341003,8.356789669923213,128.0,7.0,55.0,1091.0,6,8217.0,10.0,3.1,0,0,1703.7848363149567,430,30.5,2.75
110547,2019-10-20,6,5,51.20929941722318,1400,8.478244441277663,7.628517626575055,128.0,6.0,55.0,1097.0,11,8256.0,14.0,4.2,0,0,1695.7364341085272,430,30.5,2.75
110548,2019-10-20,6,6,51.20929941722318,1400,8.035602692918582,8.297294370266917,127.0,3.0,54.0,1099.0,8,8228.0,17.0,5.1,0,0,1701.507049100632,430,30.5,2.75
110549,2019-10-20,6,7,51.20929941722318,1400,5.111987788356544,8.507142855562735,124.0,14.0,51.0,1167.0,1,8167.0,13.0,4.4,1,1,1714.2157462960695,430,30.5,2.75
110550,2019-10-20,6,8,51.20929941722318,1400,0.0,8.606302366488013,124.0,13.0,51.0,1100.0,9,8231.0,9.9,3.3,0,0,1700.886891021747,430,30.5,2.75
110551,2019-10-20,6,9,51.20929941722318,1400,7.259116128097101,7.889084407035514,123.0,2.0,50.0,1133.0,4,8200.0,26.0,5.9,0,0,1707.3170731707316,430,30.5,2.75
110552,2019-10-20,6,10,51.20929941722318,1400,8.046869510959576,8.744647438317532,119.0,8.0,46.0,1151.0,13,8265.0,9.7,2.7,0,0,1693.8898971566848,430,30.5,2.75
110553,2019-10-20,6,11,51.20929941722318,1400,6.655440350367647,8.337109129562474,117.0,11.0,44.0,1003.0,12,8262.0,99.0,19.0,0,0,1694.5049624788187,430,30.5,2.75
110554,2019-10-20,6,12,51.20929941722318,1400,8.227375506834035,8.724207360800564,116.0,4.0,43.0,1074.0,3,8196.0,6.1,1.9,0,1,1708.150317227916,430,30.5,2.75
110555,2019-10-20,6,13,51.20929941722318,1400,7.239214973779806,4.77912349311153,113.0,9.0,42.0,1095.0,14,8282.0,50.0,10.0,0,0,1690.4129437333977,430,30.5,2.75
110556,2019-10-20,6,14,51.20929941722318,1400,6.63200177739563,8.491875383431948,113.0,10.0,40.0,1099.0,5,8213.0,70.0,15.0,0,0,1704.6146353342263,430,30.5,2.75
110557,2019-10-20,7,1,69.93396499768197,1200,8.046869510959576,8.558718938244736,133.0,2.0,80.0,1274.0,1,6881.0,4.6,2.0,1,1,1743.9325679407063,430,30.5,2.75
110558,2019-10-20,7,2,69.93396499768197,1200,8.703008637464448,7.820037989458753,133.0,7.0,80.0,1090.0,2,6894.0,3.6,1.6,0,1,1740.644038294169,430,30.5,2.75
110559,2019-10-20,7,3,69.93396499768197,1200,1.6094379124341003,8.507142855562735,132.0,10.0,79.0,1192.0,3,6894.0,10.0,3.4,0,1,1740.644038294169,430,30.5,2.75
110560,2019-10-20,7,4,69.93396499768197,1200,8.00836557031292,8.744647438317532,131.0,4.0,78.0,1027.0,11,6932.0,99.0,37.0,0,0,1731.1021350259666,430,30.5,2.75
110561,2019-10-20,7,5,69.93396499768197,1200,6.655440350367647,8.417372856134026,130.0,8.0,77.0,1062.0,6,6914.0,10.0,3.7,0,0,1735.6089094590686,430,30.5,2.75
110562,2019-10-20,7,6,69.93396499768197,1200,0.0,8.740016691519521,128.0,1.0,75.0,1074.0,7,6922.0,12.0,3.6,0,0,1733.6030049118751,430,30.5,2.75
110563,2019-10-20,7,7,69.93396499768197,1200,7.259116128097101,0.0,123.0,5.0,70.0,1068.0,14,6968.0,75.0,17.0,0,0,1722.158438576349,430,30.5,2.75
110564,2019-10-20,7,8,69.93396499768197,1200,8.227375506834035,8.724207360800564,123.0,14.0,70.0,1004.0,8,6923.0,21.0,4.9,0,0,1733.3525928065867,430,30.5,2.75
110565,2019-10-20,7,9,69.93396499768197,1200,8.035602692918582,8.262300941787448,121.0,3.0,68.0,1203.0,10,6928.0,14.0,3.8,0,0,1732.1016166281754,430,30.5,2.75
110566,2019-10-20,7,10,69.93396499768197,1200,0.0,8.454466361507933,119.0,13.0,66.0,1173.0,12,6935.0,31.0,8.6,0,0,1730.3532804614276,430,30.5,2.75
110567,2019-10-20,7,11,69.93396499768197,1200,0.0,8.735364401103888,119.0,6.0,66.0,1156.0,5,6907.0,9.1,2.5,0,0,1737.36788765021,430,30.5,2.75
110568,2019-10-20,7,12,69.93396499768197,1200,5.111987788356544,8.606302366488013,119.0,12.0,66.0,1039.0,4,6906.0,11.0,4.2,0,0,1737.619461337967,430,30.5,2.75
110569,2019-10-20,7,13,69.93396499768197,1200,8.478244441277663,8.491875383431948,117.0,9.0,62.0,1029.0,9,6927.0,22.0,4.5,0,0,1732.3516673884799,430,30.5,2.75
110570,2019-10-20,7,14,69.93396499768197,1200,7.239214973779806,8.363575702750637,113.0,11.0,61.0,1213.0,13,6957.0,21.0,6.0,0,0,1724.88141440276,430,30.5,2.75
110571,2019-10-20,8,1,114.21024258760107,1600,8.703008637464448,8.606302366488013,133.0,2.0,138.0,1146.0,3,9317.0,1.2,1.0,0,1,1717.2909734893205,430,30.5,2.75
110572,2019-10-20,8,2,114.21024258760107,1600,8.227375506834035,8.735364401103888,119.0,7.0,124.0,1103.0,1,9282.0,18.0,2.8,1,1,1723.7664296487826,430,30.5,2.75
110573,2019-10-20,8,3,114.21024258760107,1600,6.091309882077698,8.735364401103888,118.0,5.0,123.0,1169.0,5,9329.0,37.0,3.2,0,0,1715.0820023582378,430,30.5,2.75
110574,2019-10-20,8,4,114.21024258760107,1600,8.478244441277663,6.327936783729195,117.0,9.0,122.0,1167.0,9,9399.0,54.0,7.1,0,0,1702.308756250665,430,30.5,2.75
110575,2019-10-20,8,5,114.21024258760107,1600,5.111987788356544,8.606302366488013,115.0,6.0,120.0,1089.0,6,9365.0,28.0,3.7,0,0,1708.4890549919915,430,30.5,2.75
110576,2019-10-20,8,6,114.21024258760107,1600,0.0,8.337109129562474,115.0,10.0,117.0,1084.0,11,9411.0,42.0,6.0,0,0,1700.1381362235682,430,30.5,2.75
110577,2019-10-20,8,7,114.21024258760107,1600,8.331827004436057,6.327936783729195,113.0,11.0,116.0,1130.0,10,9403.0,93.0,12.0,0,0,1701.584600659364,430,30.5,2.75
110578,2019-10-20,8,8,114.21024258760107,1600,8.046869510959576,8.558718938244736,115.0,4.0,113.0,1130.0,2,9286.0,8.3,1.6,0,1,1723.023906956709,430,30.5,2.75
110579,2019-10-20,8,9,114.21024258760107,1600,8.035602692918582,8.740016691519521,113.0,8.0,112.0,1116.0,4,9322.0,17.0,2.2,0,0,1716.3698777086463,430,30.5,2.75
110580,2019-10-20,8,10,114.21024258760107,1600,7.239214973779806,8.724207360800564,113.0,1.0,108.0,1084.0,7,9372.0,96.0,10.0,0,0,1707.2129748186087,430,30.5,2.75
110581,2019-10-20,8,11,114.21024258760107,1600,8.335431477880796,8.558718938244736,113.0,3.0,108.0,1172.0,8,9378.0,87.0,10.0,0,0,1706.1207080400939,430,30.5,2.75
110582,2019-10-20,9,1,87.77822148631537,1400,1.6094379124341003,8.297294370266917,133.0,8.0,103.0,1060.0,13,8179.0,35.0,8.1,0,0,1711.7006969067122,430,30.5,2.75
110583,2019-10-20,9,2,87.77822148631537,1400,5.111987788356544,6.327936783729195,132.0,3.0,102.0,1065.0,12,8162.0,6.0,1.8,0,0,1715.2658662092624,430,30.5,2.75
110584,2019-10-20,9,3,87.77822148631537,1400,0.0,8.606302366488013,130.0,4.0,100.0,1046.0,2,8048.0,16.0,4.2,0,1,1739.5626242544731,430,30.5,2.75
110585,2019-10-20,9,4,87.77822148631537,1400,8.703008637464448,6.327936783729195,130.0,2.0,100.0,1264.0,10,8129.0,15.0,4.2,0,0,1722.2290564645098,430,30.5,2.75
110586,2019-10-20,9,5,87.77822148631537,1400,8.046869510959576,8.558718938244736,125.0,12.0,95.0,1131.0,5,8117.0,3.7,1.6,0,0,1724.7751632376494,430,30.5,2.75
110587,2019-10-20,9,6,87.77822148631537,1400,0.0,8.337109129562474,124.0,13.0,94.0,1188.0,9,8129.0,71.0,9.8,0,0,1722.2290564645098,430,30.5,2.75
110588,2019-10-20,9,7,87.77822148631537,1400,8.035602692918582,8.606302366488013,118.0,10.0,88.0,1225.0,7,8123.0,13.0,4.0,0,0,1723.5011695186508,430,30.5,2.75
110589,2019-10-20,9,8,87.77822148631537,1400,8.478244441277663,7.889084407035514,117.0,6.0,87.0,1087.0,11,8146.0,19.0,3.5,0,0,1718.634912840658,430,30.5,2.75
110590,2019-10-20,9,9,87.77822148631537,1400,6.091309882077698,0.0,117.0,11.0,85.0,1111.0,6,8121.0,25.0,5.8,0,0,1723.925624923039,430,30.5,2.75
110591,2019-10-20,9,10,87.77822148631537,1400,8.335431477880796,8.735364401103888,115.0,5.0,85.0,1089.0,3,8084.0,42.0,9.8,0,1,1731.815932706581,430,30.5,2.75
110592,2019-10-20,9,11,87.77822148631537,1400,8.227375506834035,8.363575702750637,116.0,1.0,84.0,1072.0,1,8029.0,2.8,1.5,1,1,1743.6791630340017,430,30.5,2.75
110593,2019-10-20,9,12,87.77822148631537,1400,6.63200177739563,8.735364401103888,113.0,9.0,82.0,1057.0,4,8115.0,86.0,15.0,0,0,1725.200246457178,430,30.5,2.75
110594,2019-10-20,9,13,87.77822148631537,1400,6.655440350367647,8.740016691519521,113.0,7.0,82.0,1043.0,8,8127.0,18.0,4.2,0,0,1722.652885443583,430,30.5,2.75
110595,2019-10-20,10,1,69.93396499768197,1400,8.703008637464448,8.417372856134026,133.0,12.0,80.0,1131.0,2,8066.0,6.9,2.7,0,1,1735.6806347632037,430,30.5,2.75
110596,2019-10-20,10,2,69.93396499768197,1400,6.091309882077698,8.606302366488013,133.0,2.0,80.0,1021.0,13,8216.0,99.0,25.0,0,0,1703.9922103213241,430,30.5,2.75
110597,2019-10-20,10,3,69.93396499768197,1400,0.0,8.491875383431948,133.0,5.0,80.0,1111.0,7,8159.0,15.0,2.7,0,0,1715.896555950484,430,30.5,2.75
110598,2019-10-20,10,4,69.93396499768197,1400,0.0,0.0,122.61638888121101,4.0,69.93396499768197,1106.368874062333,0,100000.0,26.101661368452852,0.0,0,0,140.0,430,30.5,2.75
110599,2019-10-20,10,5,69.93396499768197,1400,7.384610383176974,8.454466361507933,125.0,13.0,72.0,1021.0,6,8149.0,5.4,1.7,0,0,1718.0022088599828,430,30.5,2.75
110600,2019-10-20,10,6,69.93396499768197,1400,8.227375506834035,8.507142855562735,123.0,3.0,70.0,1031.0,1,8062.0,12.0,3.3,1,1,1736.541801041925,430,30.5,2.75
110601,2019-10-20,10,7,69.93396499768197,1400,8.331827004436057,7.628517626575055,121.0,4.0,68.0,1080.0,10,8175.0,13.0,3.2,0,0,1712.538226299694,430,30.5,2.75
110602,2019-10-20,10,8,69.93396499768197,1400,0.0,8.740016691519521,120.0,8.0,67.0,1097.0,3,8104.0,9.9,3.0,0,1,1727.5419545903258,430,30.5,2.75
110603,2019-10-20,10,9,69.93396499768197,1400,5.111987788356544,6.327936783729195,119.0,7.0,66.0,1146.0,4,8118.0,12.0,3.6,0,0,1724.5627001724563,430,30.5,2.75
110604,2019-10-20,10,10,69.93396499768197,1400,8.478244441277663,8.262300941787448,119.0,9.0,66.0,1140.0,11,8194.0,47.0,12.0,0,0,1708.567244325116,430,30.5,2.75
110605,2019-10-20,10,11,69.93396499768197,1400,7.259116128097101,0.0,117.0,10.0,64.0,1078.0,8,8165.0,36.0,7.7,0,0,1714.6356399265155,430,30.5,2.75
110606,2019-10-20,10,12,69.93396499768197,1400,8.00836557031292,8.724207360800564,117.0,1.0,64.0,1017.0,5,8132.0,10.0,3.1,0,0,1721.5937038858829,430,30.5,2.75
110607,2019-10-20,10,13,69.93396499768197,1400,8.035602692918582,8.337109129562474,115.0,11.0,62.0,1112.0,9,8168.0,3.2,2.2,0,0,1714.005876591577,430,30.5,2.75
110608,2019-10-20,10,14,69.93396499768197,1400,8.335431477880796,7.820037989458753,115.0,6.0,62.0,1163.0,12,8201.0,46.0,10.0,0,0,1707.1088891598586,430,30.5,2.75
